"Date","Price","Open","High","Low","Change %"
"Oct 16, 2017","11.1152","11.1196","11.1343","11.0771","-0.10%"
"Oct 13, 2017","11.1260","11.1279","11.1550","11.1125","-0.03%"
"Oct 12, 2017","11.1289","11.1394","11.1474","11.1152","-0.08%"
"Oct 11, 2017","11.1380","11.1202","11.1507","11.1128","0.17%"
"Oct 10, 2017","11.1188","11.0940","11.1363","11.0871","0.21%"
"Oct 09, 2017","11.0960","11.0989","11.1173","11.0861","-0.09%"
"Oct 06, 2017","11.1064","11.0887","11.1129","11.0590","0.15%"
"Oct 05, 2017","11.0898","11.1022","11.1252","11.0762","-0.13%"
"Oct 04, 2017","11.1037","11.0980","11.1280","11.0839","0.06%"
"Oct 03, 2017","11.0975","11.0920","11.1245","11.0637","0.04%"
"Oct 02, 2017","11.0930","11.1274","11.1274","11.0505","-0.25%"
"Sep 29, 2017","11.1205","11.1100","11.1506","11.1011","0.09%"
"Sep 28, 2017","11.1106","11.0987","11.1372","11.0759","0.12%"
"Sep 27, 2017","11.0973","11.1128","11.1258","11.0763","-0.15%"
"Sep 26, 2017","11.1137","11.1329","11.1405","11.0874","-0.17%"
"Sep 25, 2017","11.1329","11.1661","11.1745","11.1119","-0.25%"
"Sep 22, 2017","11.1606","11.1585","11.1997","11.1552","0.02%"
"Sep 21, 2017","11.1585","11.1572","11.2112","11.1285","0.10%"
"Sep 20, 2017","11.1479","11.1796","11.2238","11.1242","-0.28%"
"Sep 19, 2017","11.1796","11.1666","11.1990","11.1544","0.13%"
"Sep 18, 2017","11.1656","11.1753","11.2102","11.1327","0.05%"
"Sep 15, 2017","11.1601","11.1532","11.1896","11.1401","0.06%"
"Sep 14, 2017","11.1532","11.1430","11.1914","11.1078","0.07%"
"Sep 13, 2017","11.1454","11.1701","11.1907","11.1358","-0.22%"
"Sep 12, 2017","11.1701","11.1700","11.1900","11.1550","-0.00%"
"Sep 11, 2017","11.1702","11.1782","11.2028","11.1538","-0.21%"
"Sep 08, 2017","11.1937","11.1901","11.2602","11.1648","0.04%"
"Sep 07, 2017","11.1892","11.1716","11.2465","11.1509","0.16%"
"Sep 06, 2017","11.1715","11.1709","11.2078","11.1313","0.01%"
"Sep 05, 2017","11.1708","11.1458","11.1807","11.1334","0.22%"
"Sep 04, 2017","11.1459","11.0980","11.1645","11.0932","0.36%"
"Sep 01, 2017","11.1060","11.1546","11.2112","11.0934","-0.40%"
"Aug 31, 2017","11.1508","11.1413","11.1605","11.1169","0.08%"
"Aug 30, 2017","11.1422","11.1739","11.1788","11.1271","-0.27%"
"Aug 29, 2017","11.1725","11.1724","11.2233","11.1500","-0.01%"
"Aug 28, 2017","11.1738","11.2210","11.2576","11.1502","-0.54%"
"Aug 25, 2017","11.2350","11.1215","11.2454","11.1105","1.07%"
"Aug 24, 2017","11.1165","11.1553","11.1625","11.1021","-0.35%"
"Aug 23, 2017","11.1557","11.1424","11.1645","11.1103","0.12%"
"Aug 22, 2017","11.1419","11.1923","11.2027","11.1224","-0.50%"
"Aug 21, 2017","11.1976","11.1405","11.2110","11.1177","0.31%"
"Aug 18, 2017","11.1626","11.1343","11.1683","11.1230","0.33%"
"Aug 17, 2017","11.1261","11.1085","11.1490","11.0791","0.16%"
"Aug 16, 2017","11.1081","11.1306","11.1464","11.0693","-0.20%"
"Aug 15, 2017","11.1301","11.1127","11.1486","11.0660","0.11%"
"Aug 14, 2017","11.1180","11.1431","11.1752","11.1091","-0.36%"
"Aug 11, 2017","11.1587","11.1467","11.1798","11.1200","0.12%"
"Aug 10, 2017","11.1457","11.1364","11.1527","11.1120","0.08%"
"Aug 09, 2017","11.1364","11.1390","11.1463","11.1099","-0.04%"
"Aug 08, 2017","11.1410","11.1497","11.1670","11.1201","-0.07%"
"Aug 07, 2017","11.1491","11.1517","11.1849","11.1046","0.09%"
"Aug 04, 2017","11.1393","11.1783","11.1953","11.0959","-0.34%"
"Aug 03, 2017","11.1774","11.1667","11.1967","11.1478","0.07%"
"Aug 02, 2017","11.1697","11.1555","11.1987","11.1425","0.13%"
"Aug 01, 2017","11.1557","11.1631","11.1743","11.1342","-0.08%"
"Jul 31, 2017","11.1646","11.1202","11.1748","11.1070","0.27%"
"Jul 28, 2017","11.1342","11.1052","11.1444","11.0868","0.26%"
"Jul 27, 2017","11.1049","11.1308","11.1562","11.0800","-0.24%"
"Jul 26, 2017","11.1312","11.1000","11.1373","11.0785","0.23%"
"Jul 25, 2017","11.1061","11.0937","11.1248","11.0700","0.09%"
"Jul 24, 2017","11.0960","11.1016","11.1264","11.0758","-0.07%"
"Jul 21, 2017","11.1035","11.0925","11.1197","11.0832","0.10%"
"Jul 20, 2017","11.0921","11.0500","11.1083","11.0161","0.37%"
"Jul 19, 2017","11.0509","11.0642","11.0715","11.0435","-0.13%"
"Jul 18, 2017","11.0652","11.0381","11.0970","11.0082","0.25%"
"Jul 17, 2017","11.0372","11.0243","11.0442","11.0079","0.06%"
"Jul 14, 2017","11.0305","11.0084","11.0391","10.9943","0.21%"
"Jul 13, 2017","11.0069","11.0000","11.0256","10.9779","0.07%"
"Jul 12, 2017","10.9994","11.0398","11.0676","10.9901","-0.37%"
"Jul 11, 2017","11.0408","11.0053","11.0425","10.9891","0.32%"
"Jul 10, 2017","11.0058","10.9977","11.0207","10.9968","-0.00%"
"Jul 07, 2017","11.0060","11.0144","11.0265","10.9933","-0.07%"
"Jul 06, 2017","11.0142","10.9946","11.0170","10.9758","0.20%"
"Jul 05, 2017","10.9927","10.9864","11.0039","10.9716","0.06%"
"Jul 04, 2017","10.9858","10.9987","11.0084","10.9771","-0.13%"
"Jul 03, 2017","10.9997","11.0140","11.0239","10.9836","-0.20%"
"Jun 30, 2017","11.0215","11.0236","11.0329","10.9986","0.00%"
"Jun 29, 2017","11.0212","11.0007","11.0325","10.9892","0.16%"
"Jun 28, 2017","11.0031","11.0720","11.1218","10.9423","-0.67%"
"Jun 27, 2017","11.0771","10.9234","11.0888","10.9205","1.40%"
"Jun 26, 2017","10.9238","10.9449","10.9637","10.9166","-0.05%"
"Jun 23, 2017","10.9291","10.9130","10.9422","10.9052","0.14%"
"Jun 22, 2017","10.9134","10.9208","10.9304","10.9032","-0.09%"
"Jun 21, 2017","10.9229","10.9071","10.9279","10.8992","0.15%"
"Jun 20, 2017","10.9064","10.9144","10.9257","10.8955","-0.06%"
"Jun 19, 2017","10.9126","10.9451","10.9588","10.9046","-0.21%"
"Jun 16, 2017","10.9360","10.9103","10.9389","10.9043","0.24%"
"Jun 15, 2017","10.9095","10.9374","10.9474","10.9035","-0.26%"
"Jun 14, 2017","10.9384","10.9358","10.9772","10.9256","0.03%"
"Jun 13, 2017","10.9353","10.9285","10.9465","10.9229","0.03%"
